user,prob
TestA_08908,0.2688620298975624
TestA_22777,0.43759633820062854
TestA_17928,0.25518892740872823
TestA_06008,0.2775944921109054
TestA_17586,0.5212267461729265
TestA_06564,0.13065497284988656
TestA_09768,0.1490856266249735
TestA_21262,0.27200216830335744
TestA_13973,0.23942740335028823
TestA_04320,0.2661932455251254
TestA_11142,0.3481739941347238
TestA_17284,0.47801206927190526
TestA_10738,0.13365719670883586
TestA_18922,0.389951930405672
TestA_10609,0.2508018811192664
TestA_23487,0.3084697110014126
TestA_00807,0.31134019171671073
TestA_05489,0.35255369667061953
TestA_12513,0.19538542594271352
TestA_02939,0.15566581275937805
TestA_22311,0.45326905352831104
TestA_14296,0.3419091290368407
TestA_19637,0.3531265803678118
TestA_11088,0.36099943710218424
TestA_11849,0.2745053723060357
TestA_03142,0.251709746482866
TestA_16200,0.41214703201755964
TestA_05923,0.4511650179465701
TestA_01223,0.1366836293793827
TestA_10026,0.31261047725836344
TestA_12990,0.22691090673855904
TestA_14658,0.309364056383834
TestA_04235,0.35948980435473504
TestA_05679,0.4051768989166191
TestA_16793,0.31071350847192264
TestA_03772,0.42727216386099043
TestA_05364,0.3452148776498066
TestA_16766,0.23241926532512353
TestA_14360,0.35484428821778774
TestA_18933,0.14866869514356276
TestA_12247,0.09771639453796896
TestA_13891,0.32988112140272435
TestA_11228,0.0867633273533871
TestA_21482,0.216411286587846
TestA_12930,0.2385961582324474
TestA_17817,0.24101721611021618
TestA_01199,0.1901567644444037
TestA_15497,0.2108028527668371
TestA_21734,0.17425918900254944
TestA_20110,0.2603517459017538
TestA_02994,0.33868573710933936
TestA_11189,0.32615452878645856
TestA_12751,0.3130390000281795
TestA_01559,0.2276276957861241
TestA_13310,0.3697413951953342
TestA_01870,0.1998396755796741
TestA_15878,0.26620207532211126
TestA_10281,0.21476909016879125
TestA_04612,0.37468074894190184
TestA_02605,0.29088596431267233
TestA_23714,0.28275965314387386
TestA_13422,0.1410941633089734
TestA_05309,0.36785918187903405
TestA_15517,0.39960308477376877
TestA_20880,0.18973163882157293
TestA_00264,0.24959447231501347
TestA_02388,0.43304105937980597
TestA_08544,0.26099799104548627
TestA_22302,0.2992974901529152
TestA_17252,0.37478418011938935
TestA_02738,0.4092901286770209
TestA_18266,0.36421486540244014
TestA_23070,0.25269218257494497
TestA_15714,0.25179489540989325
TestA_21533,0.3156321607119901
TestA_16827,0.34374035246878154
TestA_20043,0.40553094813433416
TestA_21464,0.25882923472713676
TestA_06223,0.2924013723233628
TestA_07501,0.40652628594838036
TestA_10929,0.25950417704389095
TestA_10158,0.05003704170167579
TestA_22628,0.42058124369519934
TestA_19400,0.33736221066789474
TestA_23960,0.100953203242782
TestA_11094,0.30006286337200033
TestA_20890,0.4057302594112959
TestA_08315,0.13356498868397626
TestA_16305,0.2664916899856054
TestA_18968,0.19583680896535613
TestA_18530,0.23125110232774385
TestA_22047,0.3318575252606261
TestA_24082,0.26681271664567086
TestA_17579,0.32194348025899805
TestA_19844,0.19605408630165097
TestA_07594,0.5172025928967673
TestA_20605,0.4559208001842497
TestA_08967,0.2846908322650543
TestA_06370,0.5188655523909922
TestA_08339,0.08354237746577878
TestA_14695,0.03511642524267022
TestA_12989,0.1854676516101743
TestA_12055,0.17699964759395684
TestA_00314,0.09180034938962983
TestA_12670,0.36628695824168017
TestA_22382,0.2326609534761013
TestA_11065,0.1936825519215284
TestA_00362,0.24942626800699774
TestA_01658,0.19997242316011632
TestA_07014,0.16915349016423695
TestA_21428,0.26407921222870945
TestA_15935,0.3179317986545507
TestA_15374,0.29095688409663
TestA_21162,0.17060839834222127
TestA_23287,0.4718037598763097
TestA_01939,0.12647062748460636
TestA_13983,0.17180100800866935
TestA_14666,0.28187672183668866
TestA_04012,0.09839745317490059
TestA_21213,0.17148947694162434
TestA_09334,0.381150225557168
TestA_20922,0.25799495353448537
TestA_02831,0.35497783452774717
TestA_24097,0.27770857965424695
TestA_11562,0.3915573125269818
TestA_01094,0.5880322841738714
TestA_01480,0.35521860008492645
TestA_03639,0.4306447512792285
TestA_19047,0.32529100336524014
TestA_00152,0.592242716659801
TestA_16850,0.30957484590565437
TestA_17201,0.2959107856888903
TestA_24158,0.26076325740745443
TestA_19146,0.22295367967574337
TestA_22307,0.32798316697240615
TestA_06355,0.17353485548095335
TestA_15278,0.3627359213973504
TestA_22405,0.2674695235667779
TestA_24016,0.15559692446048404
TestA_14374,0.3200921720258977
TestA_23738,0.47015532845814173
TestA_12705,0.03260556220765858
TestA_08593,0.26900006033186674
TestA_08976,0.1773136532698819
TestA_07265,0.13883971619978283
TestA_13916,0.06320154469203057
TestA_10187,0.2776746552987095
TestA_16786,0.41427085858132195
TestA_08333,0.2290759488890937
TestA_03989,0.3614072403075781
TestA_15838,0.2522715038494536
TestA_06707,0.09778668903786868
TestA_07725,0.3449904795721982
TestA_09102,0.3347611488590927
TestA_08076,0.16923906154713472
TestA_18421,0.2539511603556595
TestA_11023,0.2979964185625625
TestA_15864,0.24227608379754753
TestA_05012,0.028865890103140668
TestA_22448,0.3270024259697129
TestA_19542,0.2437295802683386
TestA_07490,0.24285585918994693
TestA_12487,0.35109754415755096
TestA_18579,0.26942106952285866
TestA_04296,0.3515709660094901
TestA_13926,0.30315369279791593
TestA_03784,0.30153742416699025
TestA_22137,0.2984648394338197
TestA_00118,0.2723049200350987
TestA_12887,0.2592452983174944
TestA_14802,0.2957360542669132
TestA_17429,0.18600973211087213
TestA_17296,0.27150246755072716
TestA_23231,0.3299159046296427
TestA_09640,0.3582801803151157
TestA_01060,0.282865559906308
TestA_07696,0.25537172109410816
TestA_06890,0.06837155983537499
TestA_13071,0.45162446747193025
TestA_21514,0.25237814447196094
TestA_08628,0.04621540736663217
TestA_24037,0.026155550382089474
TestA_14825,0.0170142634184117
TestA_21443,0.13229751118417274
TestA_06538,0.05874358710736616
TestA_04216,0.27553569534807965
TestA_18175,0.03974683094003845
TestA_11893,0.23563464102750037
TestA_20697,0.13833454557130523
TestA_20543,0.21206625141058544
TestA_02651,0.21508081868383622
TestA_22319,0.3722836017146639
TestA_23490,0.09884370773239175
TestA_16875,0.05034227294452865
TestA_01416,0.28495089286207564
TestA_22176,0.14327604971901692
TestA_04552,0.05441405301806253
TestA_20935,0.00585168269468929
TestA_11729,0.05693128852997742
TestA_09213,0.0050908825151194615
TestA_08547,0.2914956993794218
TestA_20933,0.26061024089853946
TestA_23551,0.40070983308966407
TestA_17809,0.08894197089382921
TestA_14142,0.30947129236243476
TestA_02808,0.025224799468883605
TestA_21797,0.2573346204693021
TestA_07949,0.012401132753092528
TestA_02170,0.34895798591838023
TestA_17937,0.03489904087493392
TestA_05506,0.3721415573227473
TestA_19548,0.04954770608010811
TestA_02502,0.3363438612371823
TestA_04700,0.1548977033639893
TestA_17327,0.31562765897261447
TestA_14405,0.25763825854236216
TestA_16505,0.016217965750407626
TestA_18254,0.41160759725725915
TestA_13756,0.1434427824382059
TestA_01232,0.19349507609463437
TestA_00471,0.09085180836156942
TestA_18161,0.2601149472157513
TestA_08635,0.03348240237895123
TestA_21165,0.004016830705013655
TestA_17184,0.00949718109958385
TestA_18597,0.26986752747750126
TestA_03165,0.23455203515482478
TestA_17130,0.34581119942680216
TestA_13818,0.22806648388552508
TestA_15489,0.008652066673090314
TestA_07562,0.20689126647203254
TestA_10354,0.33172152493256013
TestA_11657,0.25951669125152593
TestA_06406,0.24636843184759186
TestA_00344,0.05823709417805311
TestA_01739,0.16193848068996697
TestA_08655,0.25130343978045816
TestA_10907,0.029554780448335812
TestA_22279,0.0842101740788839
TestA_19255,0.4559312281124505
TestA_16737,0.01360601199863599
TestA_08740,0.2233212716359355
TestA_11279,0.32826937557199487
TestA_08857,0.43965859353155756
TestA_03092,0.012747243572505807
TestA_07620,0.025432962552762693
TestA_00757,0.14579942241707025
TestA_01842,0.33366539348056556
TestA_04141,0.2292329398756137
TestA_14744,0.23115263489648696
TestA_08341,0.25594345120473116
TestA_13614,0.20770394032938688
TestA_20822,0.2638376068824382
TestA_21602,0.25886449731301364
TestA_17800,0.4556554211124512
TestA_19398,0.032776865740655685
TestA_06015,0.013907691299059796
TestA_23270,0.12303165898207394
TestA_09688,0.04194347154209165
TestA_22066,0.24408054164475873
TestA_19504,0.13947981624364914
TestA_10481,0.11734781187749839
TestA_19865,0.13422324754692594
TestA_15537,0.11837201183388023
TestA_15265,0.011435479849284717
TestA_12407,0.11483481026975201
TestA_02422,0.007882490352553843
TestA_14914,0.04466803107984648
TestA_18458,0.24965060407817216
TestA_21387,0.005601070752854324
TestA_14196,0.012627664361225486
TestA_11745,0.06347675584723371
TestA_21649,0.0434862627598694
TestA_13579,0.015775102352283896
TestA_07991,0.31135526635841726
TestA_13397,0.2884137009128162
TestA_10425,0.24416241981373318
TestA_06289,0.3204152183569939
TestA_07244,0.005588394446419522
TestA_14473,0.07189144787853183
TestA_01059,0.07745881450904347
TestA_18280,0.16399264723975035
TestA_06290,0.018285281076628506
TestA_21657,0.19220031610131405
TestA_12408,0.0037282636061813073
TestA_18845,0.01104855657067641
TestA_23976,0.1904457764980986
TestA_22696,0.14836520014593868
TestA_15461,0.025958091014968314
TestA_24215,0.4210168073033827
TestA_04155,0.032107296297199446
TestA_19363,0.35866724763627
TestA_20884,0.01853686299344217
TestA_13010,0.12458821946614335
TestA_20307,0.17443899729404172
TestA_14576,0.23060998135370797
TestA_15391,0.3564522744716029
TestA_22463,0.4900539409341045
TestA_20998,0.2043169401312143
TestA_18777,0.16534302189377773
TestA_18887,0.40474400674585925
TestA_10408,0.40665023955620694
TestA_18286,0.36910931952916504
TestA_09067,0.40388037901047535
TestA_17691,0.06794581009288879
TestA_21031,0.2725263453939126
TestA_02754,0.007730566986783358
TestA_20900,0.22409927653058775
TestA_08110,0.1881498574690752
TestA_21454,0.22993335915477128
TestA_20736,0.0570942810869243
TestA_18153,0.35724550061428206
TestA_19133,0.4396068948276246
TestA_00477,0.11424515389139943
TestA_11774,0.02368560774428915
TestA_15023,0.12065191790645749
TestA_05878,0.11289353811803333
TestA_20391,0.26566683502762395
TestA_01189,0.11059282650297404
TestA_22314,0.3943208012180563
TestA_19301,0.23417868057443528
TestA_14927,0.29087485308299343
TestA_13273,0.01957149817097224
TestA_04397,0.24701524464265298
TestA_13569,0.027486999060139603
TestA_21716,0.06617978638932695
TestA_19846,0.17264678168968342
TestA_02884,0.005414003029324806
TestA_00726,0.18784567135736666
TestA_11409,0.1168597304328969
TestA_06123,0.1021632837463639
TestA_15134,0.1902390765021507
TestA_05296,0.3202785547678811
TestA_15639,0.045273781996870564
TestA_23233,0.290093840737336
TestA_11246,0.35896443908035736
TestA_02722,0.4552910262129314
TestA_11775,0.15174595551643652
TestA_11322,0.3507995997850683
TestA_19466,0.06061787637009224
TestA_15605,0.24533030081601276
TestA_00926,0.24697120371072537
TestA_19055,0.026933018950018046
TestA_09019,0.35122990578532776
TestA_17490,0.1722075807048224
TestA_13129,0.02111684587622077
TestA_16125,0.3108895753936145
TestA_13635,0.005804904536915839
TestA_13353,0.01301480734690323
TestA_20972,0.15420004896999928
TestA_20586,0.15611887220820225
TestA_07542,0.11410260011716823
TestA_06682,0.018260899579976772
TestA_24234,0.20244332076140722
TestA_06186,0.02211158637807893
TestA_04182,0.15882785479014425
TestA_21419,0.20779357926303452
TestA_14094,0.12994054132806646
TestA_11474,0.0220290858527246
TestA_12179,0.04635068063137893
TestA_12451,0.1782668001216611
TestA_00135,0.20781467990055255
TestA_21745,0.1918657388237529
TestA_04073,0.05998754170369406
TestA_01697,0.19010308025582132
TestA_21713,0.27196486810711096
TestA_08522,0.23841092690618093
TestA_15533,0.03579552948806996
TestA_13699,0.0169332215881407
TestA_11948,0.1474055839048429
TestA_22764,0.2171191108420027
TestA_22355,0.05097809369577574
TestA_07321,0.14159402815666683
TestA_02805,0.257441577921325
TestA_07308,0.0452236184142202
TestA_05255,0.09344755197071052
TestA_11270,0.2712758160258048
TestA_12770,0.2766540087203307
TestA_08831,0.5580263064693328
TestA_11250,0.29135860038483474
TestA_21622,0.32584887829779496
TestA_21947,0.2010848864231114
TestA_05317,0.06573052089408862
TestA_19545,0.2270292275474767
TestA_03237,0.048968441385073835
TestA_22760,0.43426334645791365
TestA_06815,0.1336191526670351
TestA_09624,0.0209446956758506
TestA_05857,0.03187368751853486
TestA_14467,0.17474794810495609
TestA_12422,0.04440953179911896
TestA_14436,0.05125419809276976
TestA_14323,0.24989092211787522
TestA_01852,0.28883398987145864
TestA_13372,0.26426383119110697
TestA_04467,0.42217545307443277
TestA_03143,0.2971591270467883
TestA_23634,0.304566650953498
TestA_14595,0.44075586909211306
TestA_23082,0.16404483648864748
TestA_04956,0.39768094128515363
TestA_23058,0.01250788070073597
TestA_05451,0.13809428703808643
TestA_23400,0.29886374184446485
TestA_13508,0.007132296600111296
TestA_01505,0.1872225728172227
TestA_20460,0.09814977054766504
TestA_08231,0.19565168988866397
TestA_06776,0.01796956212643017
TestA_22503,0.3520607017505603
TestA_07133,0.3770118489923703
TestA_23861,0.30033266243812373
TestA_05714,0.14996505575995203
TestA_23693,0.262568474312138
TestA_18923,0.09984404493836692
TestA_11188,0.11134928916075272
TestA_21465,0.12365522797575537
TestA_15467,0.3611681812072256
TestA_10030,0.2228881373718507
TestA_21981,0.010840380230556864
TestA_00091,0.2596041518453412
TestA_23289,0.4270860037762648
TestA_12880,0.023893102307892784
TestA_17262,0.0318812245130841
TestA_08977,0.16543201584950448
TestA_05997,0.3193429711577072
TestA_00610,0.09054518909910168
TestA_23150,0.07763151844616946
TestA_00424,0.34183159886082104
TestA_00838,0.17096569062751532
TestA_11164,0.20852184873025356
TestA_16231,0.44632622394401855
TestA_09902,0.18493921826709514
TestA_09170,0.3122603356189485
TestA_21388,0.32193212114225855
TestA_14829,0.21642377113709158
TestA_16459,0.0118454748628213
TestA_01908,0.2092398145677748
TestA_20138,0.07492376829457825
TestA_03275,0.10912060733620213
TestA_00366,0.13534597127589298
TestA_21363,0.2855073309835729
TestA_22905,0.1328818194592514
TestA_13031,0.2113376651863448
TestA_07706,0.39692462335481976
TestA_05989,0.20790059412758796
TestA_02578,0.2326860496855781
TestA_01253,0.12254999648184801
TestA_23847,0.3205480661303996
TestA_15145,0.09238717149017601
TestA_00959,0.35639240881571704
TestA_04717,0.07776531002395282
TestA_17425,0.2803967686504814
TestA_19109,0.2062489491806461
TestA_05441,0.2887300688013471
TestA_10544,0.3576375702583256
TestA_01856,0.05716479040107346
TestA_01891,0.31675962593657275
TestA_07857,0.12702664816787684
TestA_08696,0.5663372613728361
TestA_05622,0.3765272556875363
TestA_07524,0.17488680751876107
TestA_11608,0.029400820931037
TestA_22788,0.015931263412811248
TestA_16639,0.3496611003757311
TestA_18512,0.14396936365575885
TestA_04095,0.1718905742450579
TestA_15464,0.3392906275081584
TestA_23506,0.4052750036754771
TestA_04879,0.25545067685887574
TestA_16519,0.29754048192178145
TestA_03657,0.3217027436418121
TestA_20050,0.035552168120809496
TestA_18531,0.23987060860763942
TestA_03493,0.017284279114725815
TestA_14719,0.0039962004937493965
TestA_12787,0.25128306832496533
TestA_18078,0.2338433045228108
TestA_06748,0.16006838085446629
TestA_05624,0.2829832588520371
TestA_23826,0.41555837214497515
TestA_12588,0.4447095743368152
TestA_16352,0.1441880041779701
TestA_03766,0.4261384745610021
TestA_01700,0.13742522673392119
TestA_20891,0.18871690342830613
TestA_04546,0.2996273185593705
TestA_06241,0.2931775364301428
TestA_03680,0.3667266334146593
TestA_17022,0.18674088883241322
TestA_20597,0.41894786946626994
TestA_15190,0.25762106390142214
TestA_17576,0.34559215757728823
TestA_21002,0.24505355273299
TestA_17352,0.022689275560215535
TestA_13282,0.3081720320042673
TestA_20538,0.18234345210988837
TestA_12129,0.26529310416637314
TestA_18290,0.005123706082639726
TestA_18673,0.3562139735014663
TestA_11958,0.35838694189274745
TestA_04436,0.21567367285599423
TestA_23290,0.2601616952329666
TestA_01616,0.31114609071008387
TestA_21561,0.2985533303318565
TestA_12478,0.37938561513671093
TestA_16523,0.02214985901439308
TestA_23923,0.1519745825861272
TestA_14258,0.29950848315572914
TestA_10157,0.07986496212386766
TestA_12137,0.18377055429751493
TestA_07751,0.39368996505954784
TestA_04228,0.3475163478855452
TestA_11903,0.4259252632179003
TestA_07986,0.19552222600504474
TestA_09319,0.3503248176918706
TestA_05414,0.3288415243947859
TestA_15075,0.34516616216095114
TestA_21038,0.22611923678516113
TestA_20182,0.2989753123973716
TestA_22219,0.3882115434055653
TestA_03867,0.004217382635414839
TestA_06765,0.48344871398117634
TestA_02255,0.3081353295999928
TestA_07817,0.23359259965760976
TestA_16066,0.26252032651180374
TestA_05814,0.27644510126989
TestA_05155,0.15408289938215122
TestA_03986,0.059164308522782684
TestA_01061,0.2909195580638205
TestA_16691,0.15693278641853922
TestA_08797,0.3964566789647812
TestA_10730,0.3397835490721502
TestA_14612,0.26645494371170875
TestA_17763,0.4619133944428887
TestA_10194,0.0624114616035744
TestA_13382,0.2617098693966698
TestA_08916,0.1412770459629585
TestA_00552,0.2867941147340649
TestA_04376,0.13680278237864354
TestA_21786,0.21488847676953968
TestA_09580,0.07638747224160988
TestA_05699,0.2012059191369677
TestA_06909,0.15233440739883564
TestA_08573,0.2861213087826822
TestA_15106,0.013801349102525126
TestA_19107,0.2916907120098613
TestA_12021,0.4208212735498718
TestA_16450,0.3415495927864552
TestA_17970,0.20824220103599694
TestA_01629,0.18940344509396945
TestA_13775,0.3541422005087526
TestA_08439,0.4523790751437319
TestA_11591,0.06823757285247548
TestA_18809,0.4472165948684836
TestA_10356,0.32803699497601957
TestA_06903,0.3817421813730861
TestA_06655,0.34436078974227674
TestA_12338,0.3502801221439805
TestA_16471,0.43264655754420983
TestA_05954,0.04438953758901019
TestA_15004,0.1702530332447105
TestA_15691,0.1678372348059394
TestA_18900,0.3490573676289808
TestA_04069,0.40461267029600445
TestA_16322,0.37499694309127257
TestA_06670,0.46095650959553003
TestA_10078,0.28788252730590336
TestA_23579,0.26402056036990845
TestA_16924,0.48086985925271314
TestA_16933,0.21196530556756618
TestA_12011,0.004240294207199106
TestA_13936,0.11470382160312598
TestA_06790,0.2834589735223684
TestA_15001,0.029442205663966735
TestA_13418,0.10021667501181929
TestA_24256,0.1255633240282556
TestA_04028,0.3053006053482492
TestA_02895,0.5039764838192273
TestA_00809,0.13592641736798353
TestA_13628,0.44289738927295025
TestA_07357,0.331641562486946
TestA_10899,0.4869433445694522
TestA_23260,0.2947105770557454
TestA_05057,0.0394420686042507
TestA_03479,0.3511888453954246
TestA_16790,0.03774939846672605
TestA_07513,0.02175404283645793
TestA_16603,0.3149002202250588
TestA_22131,0.34330545555015224
TestA_18426,0.42600311461489937
TestA_18873,0.3012903654474073
TestA_21423,0.3416964900119464
TestA_18256,0.16131548188134748
TestA_15183,0.2741296668971492
TestA_14418,0.05379321375333799
TestA_20848,0.27454283472196794
TestA_23461,0.18164882711556002
TestA_07392,0.3806191886561239
TestA_17439,0.2779897159665657
TestA_22693,0.01910385240179361
TestA_24224,0.2663246145244485
TestA_03528,0.07440274517483322
TestA_20809,0.21971822748683176
TestA_10781,0.18878553286089592
TestA_10081,0.30790407224641764
TestA_07899,0.04591813610281531
TestA_23533,0.29566046222565623
TestA_22669,0.05981469616478418
TestA_17199,0.3347752810514437
TestA_05744,0.2963888110492427
TestA_09674,0.2811974140589905
TestA_06695,0.2369115222942885
TestA_18291,0.45430056489502857
TestA_23059,0.2943320051707322
TestA_01795,0.3625414610757967
TestA_24038,0.5091424369084865
TestA_21723,0.31191118925659667
TestA_12175,0.2974413808871681
TestA_08729,0.353398156130905
TestA_08882,0.41925240375097755
TestA_04874,0.06700180740649407
TestA_18479,0.2261164374440794
TestA_20790,0.44344871095723093
TestA_05535,0.27728214282092883
TestA_00017,0.14660620786748865
TestA_01565,0.49112469836087314
TestA_03883,0.23203782605598483
TestA_06196,0.4446107429453234
TestA_09504,0.41477521960619396
TestA_06838,0.24264752714074608
TestA_05229,0.3013099309034722
TestA_08854,0.26708160989378715
TestA_18936,0.18495365598056818
TestA_23345,0.040533176091332175
TestA_03433,0.15199446680022227
TestA_08576,0.005632439540400881
TestA_13505,0.2559748522153648
TestA_03303,0.30049344160666364
TestA_20967,0.3293576989056961
TestA_07219,0.3047807646086728
TestA_06386,0.3129867079562848
TestA_17727,0.34250961644856953
TestA_20915,0.3970869893606603
TestA_00171,0.3097367223140477
TestA_12995,0.48597217995518244
TestA_16718,0.14123471358136483
TestA_17685,0.3652747488284146
TestA_22678,0.06763063640693284
TestA_05465,0.3852987695526954
TestA_14975,0.358744455125089
TestA_00717,0.3041474513964977
TestA_16043,0.17842766645434532
TestA_16196,0.0064783092915343616
TestA_13024,0.4088910135687183
TestA_04856,0.270197748037466
TestA_16247,0.1251419709276443
TestA_11477,0.2542402961027289
TestA_01998,0.026925870208378524
TestA_13221,0.28393794862019406
TestA_08010,0.2815602400093682
TestA_12532,0.2765225673543516
TestA_02845,0.30653453723413804
TestA_05826,0.3334389720591599
TestA_03048,0.012955870013418858
TestA_03672,0.24746268406304692
TestA_18223,0.12911140242615257
TestA_17730,0.308806360982909
TestA_01136,0.12835213666888878
TestA_08930,0.19167917982412938
TestA_15692,0.08803950850700834
TestA_17597,0.5302254503012298
TestA_24279,0.3327968805967825
TestA_12663,0.016160381568170405
TestA_13833,0.21205407486339672
TestA_05608,0.07927697066119374
TestA_21251,0.3855405442442873
TestA_21453,0.31695990474011876
TestA_04306,0.28464365768529865
TestA_20285,0.2687941291709771
TestA_23384,0.2504416707285884
TestA_22779,0.3153232992220782
TestA_01935,0.00477416102069759
TestA_04121,0.3053332764977237
TestA_02925,0.1724643183549394
TestA_18036,0.24202092818391452
TestA_06319,0.09895659359960733
TestA_21312,0.011627482407065246
TestA_05841,0.3920078189773354
TestA_19337,0.010282386450971352
TestA_19276,0.08578718025460781
TestA_11686,0.3021576203997603
TestA_18497,0.4061231743860479
TestA_17142,0.43698672318206555
TestA_15722,0.28632746801520853
TestA_12660,0.3284185691232904
TestA_08070,0.3283714271071797
TestA_20726,0.17315216454029936
TestA_11728,0.3941961248130061
TestA_14474,0.1145229784128951
TestA_04392,0.16578985636792104
TestA_23988,0.09537775742675804
TestA_09114,0.26883646671194594
TestA_12154,0.2732134118617464
TestA_11705,0.13287855930932513
TestA_21996,0.2253697915588472
TestA_02644,0.5008305035761409
TestA_05928,0.34826978969325545
TestA_03186,0.018006325147854784
TestA_20954,0.3422026318593468
TestA_21447,0.40712049141590395
TestA_21495,0.40711809943034966
TestA_11530,0.019413129076333514
TestA_10998,0.2457446048177927
TestA_09601,0.008547315396224952
TestA_21208,0.25435424159331904
TestA_14127,0.27111555137521887
TestA_24086,0.26087609586882654
TestA_20630,0.2852866780747649
TestA_10395,0.4258434628156623
TestA_10122,0.335781694713419
TestA_21296,0.0070452428519791254
TestA_22324,0.22103001816173562
TestA_00254,0.21042410730792144
TestA_01909,0.23747454745917523
TestA_15777,0.3433023846281601
TestA_10060,0.36398121541897527
TestA_12219,0.24216254525894987
TestA_10453,0.17117142950547723
TestA_04516,0.32833812233375204
TestA_16511,0.1559241328620786
TestA_13657,0.3631635777332331
TestA_11491,0.36151619011527203
TestA_13543,0.14939943624448937
TestA_21573,0.2923064036504229
TestA_03116,0.09320119406455708
TestA_09906,0.12878458740395188
TestA_07198,0.3638022532340129
TestA_15836,0.24341813266197204
TestA_17968,0.40985936139987916
TestA_01958,0.3294145046311754
TestA_01615,0.17743240417484296
TestA_03673,0.22655823732668526
TestA_15194,0.30549347172770513
TestA_01910,0.22961103426931215
TestA_14648,0.037911162667543574
TestA_07787,0.2730929303849725
TestA_17886,0.10612718639447717
TestA_00553,0.2937259415047722
TestA_13488,0.22010070283634045
TestA_17386,0.1742812602756299
TestA_06039,0.31165416921643313
TestA_09052,0.18687308565275196
TestA_19463,0.2966705416956676
TestA_22661,0.2072322845580115
TestA_11251,0.3468080880525175
TestA_24266,0.14719021564214588
TestA_00619,0.46004232205987977
TestA_09686,0.2403201505264925
TestA_14088,0.10431578358959308
TestA_07962,0.0048084229954986745
TestA_16373,0.40060953335567506
TestA_13341,0.2839316877032987
TestA_22417,0.01457733713672673
TestA_13974,0.27081059560598036
TestA_07385,0.33767787840824626
TestA_12178,0.4209915745862398
TestA_20853,0.07188285468729537
TestA_12253,0.20528059319949882
TestA_04064,0.02609208616661141
TestA_04501,0.2828625426035356
TestA_20647,0.46087478273014165
TestA_16561,0.24260608091817515
TestA_10101,0.23397651324576918
TestA_00255,0.38684720205300127
TestA_22954,0.3276146664182914
TestA_04930,0.48064330140839856
TestA_06608,0.42283413475200754
TestA_02564,0.3763552829891993
TestA_10371,0.30432550136088005
TestA_23570,0.13542534173570817
TestA_10526,0.06426156439235442
TestA_09920,0.24937780855972128
TestA_14707,0.3684471634949491
TestA_14585,0.23769229063160813
TestA_08103,0.2626944524481469
TestA_17139,0.3729896782052407
TestA_20217,0.29186888622162105
TestA_13707,0.4626981612460595
TestA_10605,0.3121839864948186
TestA_09356,0.32910618375550843
TestA_07236,0.2254724756589734
TestA_24298,0.2163380095716127
TestA_10055,0.19661110230740886
TestA_23902,0.06348906268240015
TestA_01703,0.29715325897188155
TestA_10777,0.21591065599306794
